"","subject","type","item","condition","question","correct_answer","response","rt","group","question_type"
"11176","Non-Native 23","gp",13,0.5,"!","{The_boy}","1",1555,0.5,0.5
"11179","Non-Native 23","gp",10,-0.5,"!","{The_General}","1",1716,0.5,0.5
"11182","Non-Native 23","gp",22,-0.5,"!","{The_coach}","1",1189,0.5,0.5
"11190","Non-Native 23","gp",4,-0.5,"!","{The_two_children_hugged_their_friend}","0",2765,0.5,0.5
"11195","Non-Native 23","gp",12,-0.5,"!","{The_nurse_washed_the_baby}","0",2021,0.5,0.5
"11201","Non-Native 23","gp",7,0.5,"!","{The_man_woke_himself_up}","1",2785,0.5,0.5
"11205","Non-Native 23","gp",6,-0.5,"!","{The_neighbour}","1",1490,0.5,0.5
"11220","Non-Native 23","gp",23,0.5,"!","{The_mother_washed_herself}","1",5905,0.5,0.5
"11224","Non-Native 23","gp",21,0.5,"!","{The_child}","1",2164,0.5,0.5
"11228","Non-Native 23","gp",19,0.5,"!","{The_coach_calmed_himself_down}","1",3180,0.5,0.5
"11231","Non-Native 23","gp",5,0.5,"!","{The_boy}","1",1697,0.5,0.5
"11234","Non-Native 23","gp",15,0.5,"!","{The_aunt_dressed_the_boy}","0",3387,0.5,0.5
"11238","Non-Native 23","gp",2,-0.5,"!","{The_baby}","1",2358,0.5,0.5
"11249","Non-Native 23","gp",11,0.5,"!","{The_lady_woke_herself_up}","1",2296,0.5,0.5
"11252","Non-Native 23","gp",1,0.5,"!","{The_man}","1",2556,0.5,0.5
"11266","Non-Native 23","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",3520,0.5,0.5
"11274","Non-Native 23","gp",8,-0.5,"!","{Mary_dressed_herself}","1",1615,0.5,0.5
"11280","Non-Native 23","gp",3,0.5,"!","{The_two_journalists_met_each_other}","1",5709,0.5,0.5
"11286","Non-Native 23","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",2726,0.5,0.5
"11308","Non-Native 23","gp",17,0.5,"!","{The_terrorist}","1",1416,0.5,0.5
"11321","Non-Native 23","gp",14,-0.5,"!","{The_nurse}","1",1298,0.5,0.5
"11328","Non-Native 23","gp",18,-0.5,"!","{The_baby}","1",1634,0.5,0.5
"11332","Non-Native 23","gp",9,0.5,"!","{The_singer}","1",1937,0.5,0.5
"11338","Non-Native 23","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",2069,0.5,0.5
"11360","Non-Native 24","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",5265,0.5,0.5
"11368","Non-Native 24","gp",18,0.5,"!","{The_father_washed_the_baby}","0",2477,0.5,0.5
"11371","Non-Native 24","gp",2,0.5,"!","{The_mother_dressed_the_baby}","0",2334,0.5,0.5
"11386","Non-Native 24","gp",12,0.5,"!","{The_nurse}","0",2529,0.5,0.5
"11395","Non-Native 24","gp",17,-0.5,"!","{The_terrorist}","1",1652,0.5,0.5
"11403","Non-Native 24","gp",20,0.5,"!","{The_two_friends}","0",2294,0.5,0.5
"11406","Non-Native 24","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",2579,0.5,0.5
"11409","Non-Native 24","gp",23,-0.5,"!","{The_mother_washed_herself}","1",5487,0.5,0.5
"11416","Non-Native 24","gp",4,0.5,"!","{The_two_children}","0",4028,0.5,0.5
"11419","Non-Native 24","gp",1,-0.5,"!","{The_man}","1",1519,0.5,0.5
"11427","Non-Native 24","gp",16,0.5,"!","{The_researcher}","0",2225,0.5,0.5
"11433","Non-Native 24","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",2231,0.5,0.5
"11437","Non-Native 24","gp",14,0.5,"!","{The_doctor_woke_himself_up}","1",2656,0.5,0.5
"11453","Non-Native 24","gp",9,-0.5,"!","{The_pianist}","0",2151,0.5,0.5
"11457","Non-Native 24","gp",3,-0.5,"!","{The_two_journalists_met_the_president}","0",2748,0.5,0.5
"11464","Non-Native 24","gp",5,-0.5,"!","{The_boy}","1",1213,0.5,0.5
"11471","Non-Native 24","gp",21,-0.5,"!","{The_child}","1",1122,0.5,0.5
"11478","Non-Native 24","gp",8,0.5,"!","{Mary}","0",1982,0.5,0.5
"11486","Non-Native 24","gp",24,0.5,"!","{The_director}","1",3964,0.5,0.5
"11489","Non-Native 24","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",2401,0.5,0.5
"11500","Non-Native 24","gp",13,-0.5,"!","{The_girl}","0",1517,0.5,0.5
"11508","Non-Native 24","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",4351,0.5,0.5
"11512","Non-Native 24","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",3741,0.5,0.5
"11519","Non-Native 24","gp",10,0.5,"!","{The_two_soldiers_fought_the_General}","0",2697,0.5,0.5
"11539","Non-Native 25","gp",3,0.5,"!","{The_two_journalists}","0",1867,0.5,0.5
"11542","Non-Native 25","gp",21,0.5,"!","{Anna_dressed_the_child}","0",2151,0.5,0.5
"11551","Non-Native 25","gp",5,0.5,"!","{The_father_washed_the_boy}","0",2118,0.5,0.5
"11561","Non-Native 25","gp",15,0.5,"!","{The_boy}","1",1134,0.5,0.5
"11571","Non-Native 25","gp",9,0.5,"!","{The_pianist_calmed_himself_down}","1",2129,0.5,0.5
"11574","Non-Native 25","gp",14,-0.5,"!","{The_doctor_woke_himself_up}","1",3210,0.5,0.5
"11591","Non-Native 25","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",5436,0.5,0.5
"11595","Non-Native 25","gp",4,-0.5,"!","{The_friend}","1",1475,0.5,0.5
"11598","Non-Native 25","gp",13,0.5,"!","{The_girl_calmed_herself_down}","1",1718,0.5,0.5
"11601","Non-Native 25","gp",19,0.5,"!","{The_coach}","0",1961,0.5,0.5
"11609","Non-Native 25","gp",18,-0.5,"!","{The_father_washed_himself}","1",5480,0.5,0.5
"11616","Non-Native 25","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",3380,0.5,0.5
"11623","Non-Native 25","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",2378,0.5,0.5
"11627","Non-Native 25","gp",1,0.5,"!","{The_lawyer_calmed_himself_down}","1",2203,0.5,0.5
"11634","Non-Native 25","gp",23,0.5,"!","{The_child}","1",1328,0.5,0.5
"11637","Non-Native 25","gp",24,-0.5,"!","{The_director}","1",1409,0.5,0.5
"11647","Non-Native 25","gp",6,-0.5,"!","{The_two_kids_fought_their_neighbour}","0",2235,0.5,0.5
"11651","Non-Native 25","gp",16,-0.5,"!","{The_assistant}","1",1328,0.5,0.5
"11654","Non-Native 25","gp",12,-0.5,"!","{The_baby}","1",1920,0.5,0.5
"11660","Non-Native 25","gp",2,-0.5,"!","{The_mother_dressed_the_baby}","0",3961,0.5,0.5
"11672","Non-Native 25","gp",7,0.5,"!","{The_lady}","1",1285,0.5,0.5
"11680","Non-Native 25","gp",8,-0.5,"!","{The_boy}","1",1193,0.5,0.5
"11687","Non-Native 25","gp",20,-0.5,"!","{The_man}","1",1009,0.5,0.5
"11695","Non-Native 25","gp",11,0.5,"!","{The_friend}","1",2510,0.5,0.5
"11720","Non-Native 26","gp",23,-0.5,"!","{The_child}","1",2144,0.5,0.5
"11724","Non-Native 26","gp",8,0.5,"!","{Mary_dressed_the_boy}","0",2258,0.5,0.5
"11728","Non-Native 26","gp",7,-0.5,"!","{The_lady}","1",1634,0.5,0.5
"11732","Non-Native 26","gp",24,0.5,"!","{The_two_actresses_met_the_director}","0",3277,0.5,0.5
"11740","Non-Native 26","gp",14,0.5,"!","{The_nurse}","1",1584,0.5,0.5
"11747","Non-Native 26","gp",19,-0.5,"!","{The_basketball_player}","1",2299,0.5,0.5
"11758","Non-Native 26","gp",21,-0.5,"!","{Anna_dressed_herself}","1",2853,0.5,0.5
"11762","Non-Native 26","gp",20,0.5,"!","{The_two_friends_met_each_other}","1",3013,0.5,0.5
"11780","Non-Native 26","gp",11,-0.5,"!","{The_friend}","1",2702,0.5,0.5
"11787","Non-Native 26","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",4216,0.5,0.5
"11791","Non-Native 26","gp",16,0.5,"!","{The_researcher_woke_the_assistant_up}","0",3059,0.5,0.5
"11804","Non-Native 26","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",3394,0.5,0.5
"11813","Non-Native 26","gp",17,-0.5,"!","{The_two_men_fought_each_other}","1",3088,0.5,0.5
"11817","Non-Native 26","gp",4,0.5,"!","{The_two_children_hugged_their_friend}","0",1883,0.5,0.5
"11824","Non-Native 26","gp",18,0.5,"!","{The_father}","0",4087,0.5,0.5
"11827","Non-Native 26","gp",5,-0.5,"!","{The_father_washed_the_boy}","0",2760,0.5,0.5
"11830","Non-Native 26","gp",22,0.5,"!","{The_coach}","1",3603,0.5,0.5
"11839","Non-Native 26","gp",2,0.5,"!","{The_baby}","1",1593,0.5,0.5
"11846","Non-Native 26","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",2495,0.5,0.5
"11849","Non-Native 26","gp",3,-0.5,"!","{The_president}","1",1732,0.5,0.5
"11853","Non-Native 26","gp",12,0.5,"!","{The_nurse_washed_the_baby}","0",2136,0.5,0.5
"11867","Non-Native 26","gp",15,-0.5,"!","{The_boy}","1",1194,0.5,0.5
"11875","Non-Native 26","gp",6,0.5,"!","{The_neighbour}","1",2045,0.5,0.5
"11878","Non-Native 26","gp",10,0.5,"!","{The_General}","1",1724,0.5,0.5
"11898","Non-Native 27","gp",10,-0.5,"!","{The_General}","1",1634,0.5,0.5
"11902","Non-Native 27","gp",7,0.5,"!","{The_man_woke_the_lady_up}","0",2243,0.5,0.5
"11912","Non-Native 27","gp",6,-0.5,"!","{The_neighbour}","1",1756,0.5,0.5
"11915","Non-Native 27","gp",11,0.5,"!","{The_lady_woke_her_friend_up}","0",3330,0.5,0.5
"11926","Non-Native 27","gp",21,0.5,"!","{The_child}","1",2131,0.5,0.5
"11933","Non-Native 27","gp",24,-0.5,"!","{The_two_actresses_met_the_director}","0",5403,0.5,0.5
"11940","Non-Native 27","gp",13,0.5,"!","{The_boy}","1",1334,0.5,0.5
"11947","Non-Native 27","gp",23,0.5,"!","{The_mother_washed_the_child}","0",1656,0.5,0.5
"11950","Non-Native 27","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",2099,0.5,0.5
"11957","Non-Native 27","gp",14,-0.5,"!","{The_doctor}","0",1457,0.5,0.5
"11963","Non-Native 27","gp",15,0.5,"!","{The_aunt_dressed_the_boy}","0",1600,0.5,0.5
"11974","Non-Native 27","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",2631,0.5,0.5
"11981","Non-Native 27","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",2624,0.5,0.5
"11989","Non-Native 27","gp",12,-0.5,"!","{The_nurse_washed_herself}","1",4023,0.5,0.5
"11997","Non-Native 27","gp",9,0.5,"!","{The_pianist}","0",2710,0.5,0.5
"12000","Non-Native 27","gp",2,-0.5,"!","{The_baby}","1",1268,0.5,0.5
"12023","Non-Native 27","gp",18,-0.5,"!","{The_baby}","1",1372,0.5,0.5
"12026","Non-Native 27","gp",22,-0.5,"!","{The_coach}","1",1402,0.5,0.5
"12030","Non-Native 27","gp",5,0.5,"!","{The_boy}","1",1739,0.5,0.5
"12037","Non-Native 27","gp",17,0.5,"!","{The_terrorist}","1",1133,0.5,0.5
"12043","Non-Native 27","gp",8,-0.5,"!","{Mary_dressed_the_boy}","0",2156,0.5,0.5
"12051","Non-Native 27","gp",1,0.5,"!","{The_lawyer}","0",2366,0.5,0.5
"12055","Non-Native 27","gp",19,0.5,"!","{The_coach_calmed_himself_down}","1",4316,0.5,0.5
"12059","Non-Native 27","gp",3,0.5,"!","{The_two_journalists_met_each_other}","1",2802,0.5,0.5
"12082","Non-Native 28","gp",20,0.5,"!","{The_man}","1",1913,0.5,0.5
"12090","Non-Native 28","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",4439,0.5,0.5
"12097","Non-Native 28","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",3103,0.5,0.5
"12101","Non-Native 28","gp",13,-0.5,"!","{The_boy}","1",1799,0.5,0.5
"12108","Non-Native 28","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",2850,0.5,0.5
"12112","Non-Native 28","gp",10,0.5,"!","{The_two_soldiers_fought_each_other}","1",5439,0.5,0.5
"12123","Non-Native 28","gp",24,0.5,"!","{The_actresses}","0",4008,0.5,0.5
"12129","Non-Native 28","gp",4,0.5,"!","{The_friend}","1",2143,0.5,0.5
"12140","Non-Native 28","gp",2,0.5,"!","{The_mother_dressed_herself}","1",2271,0.5,0.5
"12143","Non-Native 28","gp",3,-0.5,"!","{The_two_journalists_met_each_other}","1",3590,0.5,0.5
"12151","Non-Native 28","gp",23,-0.5,"!","{The_mother_washed_herself}","1",2393,0.5,0.5
"12158","Non-Native 28","gp",16,0.5,"!","{The_researcher}","0",3381,0.5,0.5
"12161","Non-Native 28","gp",8,0.5,"!","{The_boy}","1",1616,0.5,0.5
"12171","Non-Native 28","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",2103,0.5,0.5
"12174","Non-Native 28","gp",17,-0.5,"!","{The_terrorist}","1",1313,0.5,0.5
"12177","Non-Native 28","gp",12,0.5,"!","{The_baby}","1",1676,0.5,0.5
"12184","Non-Native 28","gp",1,-0.5,"!","{The_man}","1",1467,0.5,0.5
"12190","Non-Native 28","gp",14,0.5,"!","{The_doctor_woke_himself_up}","1",2981,0.5,0.5
"12193","Non-Native 28","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",1565,0.5,0.5
"12200","Non-Native 28","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",2574,0.5,0.5
"12208","Non-Native 28","gp",21,-0.5,"!","{The_child}","1",2446,0.5,0.5
"12216","Non-Native 28","gp",9,-0.5,"!","{The_singer}","1",1564,0.5,0.5
"12229","Non-Native 28","gp",18,0.5,"!","{The_father_washed_himself}","1",1615,0.5,0.5
"12238","Non-Native 28","gp",5,-0.5,"!","{The_boy}","1",1393,0.5,0.5
"12255","Non-Native 29","gp",7,0.5,"!","{The_lady}","1",1373,0.5,0.5
"12262","Non-Native 29","gp",18,-0.5,"!","{The_father_washed_himself}","1",3748,0.5,0.5
"12269","Non-Native 29","gp",20,-0.5,"!","{The_man}","1",1432,0.5,0.5
"12273","Non-Native 29","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",3210,0.5,0.5
"12277","Non-Native 29","gp",5,0.5,"!","{The_father_washed_himself}","1",2313,0.5,0.5
"12281","Non-Native 29","gp",8,-0.5,"!","{The_boy}","1",1774,0.5,0.5
"12292","Non-Native 29","gp",24,-0.5,"!","{The_director}","1",985,0.5,0.5
"12300","Non-Native 29","gp",16,-0.5,"!","{The_assistant}","1",1164,0.5,0.5
"12306","Non-Native 29","gp",3,0.5,"!","{The_president}","1",1122,0.5,0.5
"12313","Non-Native 29","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",2293,0.5,0.5
"12325","Non-Native 29","gp",9,0.5,"!","{The_pianist_calmed_himself_down}","1",2116,0.5,0.5
"12332","Non-Native 29","gp",4,-0.5,"!","{The_friend}","1",1375,0.5,0.5
"12335","Non-Native 29","gp",2,-0.5,"!","{The_mother_dressed_herself}","1",1555,0.5,0.5
"12338","Non-Native 29","gp",12,-0.5,"!","{The_baby}","1",1238,0.5,0.5
"12349","Non-Native 29","gp",13,0.5,"!","{The_girl_calmed_herself_down}","1",1328,0.5,0.5
"12355","Non-Native 29","gp",21,0.5,"!","{Anna_dressed_herself}","1",1089,0.5,0.5
"12362","Non-Native 29","gp",19,0.5,"!","{The_basketball_player}","1",1375,0.5,0.5
"12369","Non-Native 29","gp",14,-0.5,"!","{The_doctor_woke_himself_up}","1",2360,0.5,0.5
"12376","Non-Native 29","gp",23,0.5,"!","{The_child}","1",1015,0.5,0.5
"12384","Non-Native 29","gp",6,-0.5,"!","{The_two_kids_fought_each_other}","1",1877,0.5,0.5
"12399","Non-Native 29","gp",11,0.5,"!","{The_friend}","1",1151,0.5,0.5
"12402","Non-Native 29","gp",15,0.5,"!","{The_boy}","1",989,0.5,0.5
"12412","Non-Native 29","gp",1,0.5,"!","{The_lawyer_calmed_himself_down}","1",2001,0.5,0.5
"12416","Non-Native 29","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",2144,0.5,0.5
"12439","Non-Native 30","gp",3,-0.5,"!","{The_two_journalists}","0",3599,0.5,0.5
"12447","Non-Native 30","gp",15,-0.5,"!","{The_boy}","1",1771,0.5,0.5
"12463","Non-Native 30","gp",17,-0.5,"!","{The_two_men_fought_each_other}","1",3324,0.5,0.5
"12469","Non-Native 30","gp",24,0.5,"!","{The_two_actresses_met_each_other}","1",4433,0.5,0.5
"12477","Non-Native 30","gp",14,0.5,"!","{The_nurse}","1",2790,0.5,0.5
"12482","Non-Native 30","gp",10,0.5,"!","{The_General}","1",1981,0.5,0.5
"12486","Non-Native 30","gp",6,0.5,"!","{The_neighbour}","1",1736,0.5,0.5
"12490","Non-Native 30","gp",8,0.5,"!","{Mary_dressed_herself}","1",1768,0.5,0.5
"12496","Non-Native 30","gp",7,-0.5,"!","{The_lady}","1",1808,0.5,0.5
"12503","Non-Native 30","gp",11,-0.5,"!","{The_friend}","1",1644,0.5,0.5
"12506","Non-Native 30","gp",23,-0.5,"!","{The_child}","1",1576,0.5,0.5
"12509","Non-Native 30","gp",5,-0.5,"!","{The_father_washed_himself}","1",2007,0.5,0.5
"12512","Non-Native 30","gp",4,0.5,"!","{The_two_children_hugged_each_other}","1",2444,0.5,0.5
"12521","Non-Native 30","gp",12,0.5,"!","{The_nurse_washed_the_baby}","0",1796,0.5,0.5
"12525","Non-Native 30","gp",20,0.5,"!","{The_two_friends_met_each_other}","1",1992,0.5,0.5
"12529","Non-Native 30","gp",2,0.5,"!","{The_mother}","0",3014,0.5,0.5
"12533","Non-Native 30","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",2102,0.5,0.5
"12541","Non-Native 30","gp",22,0.5,"!","{The_coach}","1",1522,0.5,0.5
"12555","Non-Native 30","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",2004,0.5,0.5
"12566","Non-Native 30","gp",19,-0.5,"!","{The_basketball_player}","1",1596,0.5,0.5
"12569","Non-Native 30","gp",18,0.5,"!","{The_baby}","1",1448,0.5,0.5
"12584","Non-Native 30","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",1957,0.5,0.5
"12591","Non-Native 30","gp",21,-0.5,"!","{Anna_dressed_herself}","1",1123,0.5,0.5
"12595","Non-Native 30","gp",16,0.5,"!","{The_researcher_woke_himself_up}","1",1621,0.5,0.5
"12618","Non-Native 31","gp",7,0.5,"!","{The_man_woke_himself_up}","1",4944,0.5,0.5
"12626","Non-Native 31","gp",12,-0.5,"!","{The_nurse_washed_herself}","1",2872,0.5,0.5
"12633","Non-Native 31","gp",3,0.5,"!","{The_two_journalists_met_the_president}","0",3978,0.5,0.5
"12639","Non-Native 31","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",3669,0.5,0.5
"12645","Non-Native 31","gp",2,-0.5,"!","{The_baby}","1",2093,0.5,0.5
"12652","Non-Native 31","gp",14,-0.5,"!","{The_doctor}","0",1677,0.5,0.5
"12657","Non-Native 31","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",5876,0.5,0.5
"12665","Non-Native 31","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",4672,0.5,0.5
"12671","Non-Native 31","gp",15,0.5,"!","{The_aunt_dressed_the_boy}","0",2349,0.5,0.5
"12679","Non-Native 31","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",4214,0.5,0.5
"12691","Non-Native 31","gp",19,0.5,"!","{The_coach_calmed_the_basketball_player_down}","0",3488,0.5,0.5
"12697","Non-Native 31","gp",13,0.5,"!","{The_girl}","0",2056,0.5,0.5
"12701","Non-Native 31","gp",17,0.5,"!","{The_two_men}","0",3455,0.5,0.5
"12712","Non-Native 31","gp",1,0.5,"!","{The_man}","1",1275,0.5,0.5
"12716","Non-Native 31","gp",8,-0.5,"!","{Mary_dressed_herself}","1",2639,0.5,0.5
"12726","Non-Native 31","gp",22,-0.5,"!","{The_coach}","1",1307,0.5,0.5
"12733","Non-Native 31","gp",23,0.5,"!","{The_mother_washed_the_child}","0",2954,0.5,0.5
"12736","Non-Native 31","gp",6,-0.5,"!","{The_neighbour}","1",1564,0.5,0.5
"12739","Non-Native 31","gp",9,0.5,"!","{The_pianist}","0",3356,0.5,0.5
"12745","Non-Native 31","gp",18,-0.5,"!","{The_baby}","1",1310,0.5,0.5
"12752","Non-Native 31","gp",21,0.5,"!","{Anna}","0",1246,0.5,0.5
"12763","Non-Native 31","gp",11,0.5,"!","{The_lady_woke_herself_up}","1",2887,0.5,0.5
"12767","Non-Native 31","gp",5,0.5,"!","{The_father}","0",1667,0.5,0.5
"12775","Non-Native 31","gp",10,-0.5,"!","{The_General}","1",1103,0.5,0.5
"12795","Non-Native 32","gp",24,0.5,"!","{The_director}","1",2097,0.5,0.5
"12798","Non-Native 32","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",3368,0.5,0.5
"12805","Non-Native 32","gp",5,-0.5,"!","{The_boy}","1",1589,0.5,0.5
"12822","Non-Native 32","gp",3,-0.5,"!","{The_two_journalists_met_each_other}","1",4755,0.5,0.5
"12826","Non-Native 32","gp",17,-0.5,"!","{The_terrorist}","1",1572,0.5,0.5
"12837","Non-Native 32","gp",20,0.5,"!","{The_man}","1",2235,0.5,0.5
"12841","Non-Native 32","gp",2,0.5,"!","{The_mother_dressed_herself}","1",3217,0.5,0.5
"12847","Non-Native 32","gp",8,0.5,"!","{The_boy}","1",1373,0.5,0.5
"12853","Non-Native 32","gp",16,0.5,"!","{The_assistant}","1",2965,0.5,0.5
"12863","Non-Native 32","gp",10,0.5,"!","{The_two_soldiers_fought_each_other}","1",2755,0.5,0.5
"12866","Non-Native 32","gp",9,-0.5,"!","{The_singer}","1",1935,0.5,0.5
"12869","Non-Native 32","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",2134,0.5,0.5
"12872","Non-Native 32","gp",23,-0.5,"!","{The_mother_washed_herself}","1",3861,0.5,0.5
"12890","Non-Native 32","gp",21,-0.5,"!","{The_child}","1",1494,0.5,0.5
"12893","Non-Native 32","gp",13,-0.5,"!","{The_boy}","1",1646,0.5,0.5
"12904","Non-Native 32","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",1468,0.5,0.5
"12907","Non-Native 32","gp",4,0.5,"!","{The_friend}","1",2452,0.5,0.5
"12915","Non-Native 32","gp",1,-0.5,"!","{The_man}","1",2296,0.5,0.5
"12923","Non-Native 32","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",3767,0.5,0.5
"12930","Non-Native 32","gp",18,0.5,"!","{The_father_washed_himself}","1",1701,0.5,0.5
"12936","Non-Native 32","gp",12,0.5,"!","{The_baby}","1",1571,0.5,0.5
"12943","Non-Native 32","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",1355,0.5,0.5
"12955","Non-Native 32","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",2260,0.5,0.5
"12959","Non-Native 32","gp",14,0.5,"!","{The_doctor_woke_himself_up}","1",1780,0.5,0.5
"12987","Non-Native 33","gp",23,0.5,"!","{The_mother}","0",2170,0.5,0.5
"12991","Non-Native 33","gp",2,-0.5,"!","{The_mother_dressed_herself}","1",3362,0.5,0.5
"12999","Non-Native 33","gp",6,-0.5,"!","{The_two_kids_fought_each_other}","1",2679,0.5,0.5
"13010","Non-Native 33","gp",20,-0.5,"!","{The_man}","1",3309,0.5,0.5
"13013","Non-Native 33","gp",4,-0.5,"!","{The_friend}","1",2090,0.5,0.5
"13020","Non-Native 33","gp",13,0.5,"!","{The_girl_calmed_herself_down}","1",3878,0.5,0.5
"13027","Non-Native 33","gp",7,0.5,"!","{The_lady}","1",2160,0.5,0.5
"13039","Non-Native 33","gp",19,0.5,"!","{The_basketball_player}","1",2132,0.5,0.5
"13042","Non-Native 33","gp",21,0.5,"!","{Anna_dressed_herself}","1",2257,0.5,0.5
"13045","Non-Native 33","gp",9,0.5,"!","{The_pianist_calmed_himself_down}","1",2422,0.5,0.5
"13055","Non-Native 33","gp",8,-0.5,"!","{The_boy}","1",1776,0.5,0.5
"13058","Non-Native 33","gp",15,0.5,"!","{The_boy}","1",1821,0.5,0.5
"13065","Non-Native 33","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",3323,0.5,0.5
"13072","Non-Native 33","gp",5,0.5,"!","{The_father_washed_himself}","1",1753,0.5,0.5
"13078","Non-Native 33","gp",3,0.5,"!","{The_president}","1",1778,0.5,0.5
"13082","Non-Native 33","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",2746,0.5,0.5
"13090","Non-Native 33","gp",24,-0.5,"!","{The_director}","1",1755,0.5,0.5
"13096","Non-Native 33","gp",11,0.5,"!","{The_friend}","1",1400,0.5,0.5
"13099","Non-Native 33","gp",12,-0.5,"!","{The_baby}","1",2013,0.5,0.5
"13102","Non-Native 33","gp",18,-0.5,"!","{The_father_washed_himself}","1",3561,0.5,0.5
"13106","Non-Native 33","gp",1,0.5,"!","{The_lawyer_calmed_himself_down}","1",6967,0.5,0.5
"13121","Non-Native 33","gp",14,-0.5,"!","{The_doctor_woke_the_nurse_up}","0",5106,0.5,0.5
"13127","Non-Native 33","gp",16,-0.5,"!","{The_assistant}","1",2049,0.5,0.5
"13138","Non-Native 33","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",3542,0.5,0.5
"13169","Non-Native 34","gp",21,-0.5,"!","{Anna_dressed_herself}","1",3984,0.5,0.5
"13176","Non-Native 34","gp",3,-0.5,"!","{The_two_journalists}","0",2218,0.5,0.5
"13182","Non-Native 34","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",2854,0.5,0.5
"13185","Non-Native 34","gp",16,0.5,"!","{The_researcher_woke_himself_up}","1",4117,0.5,0.5
"13191","Non-Native 34","gp",15,-0.5,"!","{The_boy}","1",2188,0.5,0.5
"13198","Non-Native 34","gp",4,0.5,"!","{The_two_children_hugged_their_friend}","0",4418,0.5,0.5
"13206","Non-Native 34","gp",23,-0.5,"!","{The_child}","1",1456,0.5,0.5
"13210","Non-Native 34","gp",20,0.5,"!","{The_two_friends_met_the_man}","0",2395,0.5,0.5
"13217","Non-Native 34","gp",8,0.5,"!","{Mary_dressed_the_boy}","0",1935,0.5,0.5
"13220","Non-Native 34","gp",19,-0.5,"!","{The_basketball_player}","1",1694,0.5,0.5
"13228","Non-Native 34","gp",5,-0.5,"!","{The_father_washed_himself}","1",2560,0.5,0.5
"13232","Non-Native 34","gp",12,0.5,"!","{The_nurse_washed_the_baby}","0",4028,0.5,0.5
"13247","Non-Native 34","gp",7,-0.5,"!","{The_lady}","1",1366,0.5,0.5
"13253","Non-Native 34","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",2525,0.5,0.5
"13261","Non-Native 34","gp",18,0.5,"!","{The_baby}","1",1234,0.5,0.5
"13265","Non-Native 34","gp",6,0.5,"!","{The_two_kids}","0",3768,0.5,0.5
"13276","Non-Native 34","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",2832,0.5,0.5
"13284","Non-Native 34","gp",10,0.5,"!","{The_General}","1",1741,0.5,0.5
"13287","Non-Native 34","gp",24,0.5,"!","{The_two_actresses_met_the_director}","0",3626,0.5,0.5
"13290","Non-Native 34","gp",17,-0.5,"!","{The_two_men_fought_each_other}","1",3727,0.5,0.5
"13298","Non-Native 34","gp",22,0.5,"!","{The_coach}","1",1574,0.5,0.5
